;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
1104;sym8;3;soft;0,25;1,0;10,003088676455143;14,65874994919465;0,00045138002917713795;0,00015451698058168404;18,0657
504;db8;3;soft;0,25;1,0;10,003088676455143;14,641312209925339;0,00045138002917713795;0,0001551386424941787;16,6878
1107;sym8;3;soft;0,5;0,6;10,003088676455143;14,63424620430709;0,00045138002917713795;0,00015539125974367682;17,8843
1111;sym8;3;soft;0,75;0,4;10,003088676455143;14,63424620430709;0,00045138002917713795;0,00015539125974367682;16,0478
511;db8;3;soft;0,75;0,4;10,003088676455143;14,61268012601112;0,00045138002917713795;0,00015616481653608693;16,1215
507;db8;3;soft;0,5;0,6;10,003088676455143;14,61268012601112;0,00045138002917713795;0,00015616481653608693;16,6285
1144;sym8;4;soft;0,25;1,0;10,003088676455143;14,591406360186525;0,00045138002917713795;0,00015693166116640593;20,6755
544;db8;4;soft;0,25;1,0;10,003088676455143;14,563863752881964;0,00045138002917713795;0,0001579300717334263;17,3451
904;sym5;3;soft;0,25;1,0;10,003088676455143;14,545507854327994;0,00045138002917713795;0,00015859899189866458;13,9573
304;db5;3;soft;0,25;1,0;10,003088676455143;14,540749350072971;0,00045138002917713795;0,00015877286184501523;14,0553
911;sym5;3;soft;0,75;0,4;10,003088676455143;14,495633060691084;0,00045138002917713795;0,0001604308564099483;14,1701
907;sym5;3;soft;0,5;0,6;10,003088676455143;14,495633060691084;0,00045138002917713795;0,0001604308564099483;15,9874
307;db5;3;soft;0,5;0,6;10,003088676455143;14,493417977734758;0,00045138002917713795;0,0001605127037075969;15,7968
311;db5;3;soft;0,75;0,4;10,003088676455143;14,493417977734758;0,00045138002917713795;0,0001605127037075969;15,3902
1155;sym8;4;soft;1,0;0,2;10,003088676455143;14,464348367093997;0,00045138002917713795;0,0001615907033206895;25,2864
1146;sym8;4;soft;0,5;0,4;10,003088676455143;14,464348367093997;0,00045138002917713795;0,0001615907033206895;17,6384
1143;sym8;4;soft;0,25;0,8;10,003088676455143;14,464348367093997;0,00045138002917713795;0,0001615907033206895;16,9461
944;sym5;4;soft;0,25;1,0;10,003088676455143;14,455949713018178;0,00045138002917713795;0,0001619034997265165;15,7864
344;db5;4;soft;0,25;1,0;10,003088676455143;14,45269624161817;0,00045138002917713795;0,00016202483347151428;17,1396
546;db8;4;soft;0,5;0,4;10,003088676455143;14,447326548478607;0,00045138002917713795;0,000162225287714197;26,2488
543;db8;4;soft;0,25;0,8;10,003088676455143;14,447326548478607;0,00045138002917713795;0,000162225287714197;18,3539
555;db8;4;soft;1,0;0,2;10,003088676455143;14,447326548478607;0,00045138002917713795;0,000162225287714197;19,9161
1184;sym8;5;soft;0,25;1,0;10,003088676455143;14,426362919165015;0,00045138002917713795;0,00016301025094968887;19,1055
1183;sym8;5;soft;0,25;0,8;10,003088676455143;14,405032622609589;0,00045138002917713795;0,00016381284225305232;20,6397
