;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
0;db2;1;hard;0,25;0,2;10,008913726928427;10,019577098182012;0,00042367921967525037;0,00042264022260593873;13,6545
1;db2;1;hard;0,25;0,4;10,008913726928427;10,08122892043093;0,00042367921967525037;0,0004166828675001549;7,2097
2;db2;1;hard;0,25;0,6;10,008913726928427;10,231306217298965;0,00042367921967525037;0,0004025296860161082;7,122
3;db2;1;hard;0,25;0,8;10,008913726928427;10,475994846131073;0,00042367921967525037;0,00038047756333641397;7,3141
4;db2;1;hard;0,25;1,0;10,008913726928427;10,805790726585528;0,00042367921967525037;0,0003526545272926645;8,4867
5;db2;1;hard;0,5;0,2;10,008913726928427;10,08122892043093;0,00042367921967525037;0,0004166828675001549;7,3908
6;db2;1;hard;0,5;0,4;10,008913726928427;10,475994846131073;0,00042367921967525037;0,00038047756333641397;7,2524
7;db2;1;hard;0,5;0,6;10,008913726928427;11,186176074376064;0,00042367921967525037;0,0003230806357498902;7,478
8;db2;1;hard;0,5;0,8;10,008913726928427;11,918875963021584;0,00042367921967525037;0,0002729235049375954;7,541
9;db2;1;hard;0,5;1,0;10,008913726928427;12,397165579422506;0,00042367921967525037;0,0002444623477543549;7,2294
10;db2;1;hard;0,75;0,2;10,008913726928427;10,231306217298965;0,00042367921967525037;0,0004025296860161082;7,1216
11;db2;1;hard;0,75;0,4;10,008913726928427;11,186176074376064;0,00042367921967525037;0,0003230806357498902;7,4356
12;db2;1;hard;0,75;0,6;10,008913726928427;12,19967549006163;0,00042367921967525037;0,0002558356058919647;7,0293
13;db2;1;hard;0,75;0,8;10,008913726928427;12,593899171420361;0,00042367921967525037;0,0002336353850356924;7,3179
14;db2;1;hard;0,75;1,0;10,008913726928427;12,647499362789858;0,00042367921967525037;0,0002307696014235262;7,1573
15;db2;1;hard;1,0;0,2;10,008913726928427;10,475994846131073;0,00042367921967525037;0,00038047756333641397;7,203
16;db2;1;hard;1,0;0,4;10,008913726928427;11,918875963021584;0,00042367921967525037;0,0002729235049375954;8,4322
17;db2;1;hard;1,0;0,6;10,008913726928427;12,593899171420361;0,00042367921967525037;0,0002336353850356924;7,3934
18;db2;1;hard;1,0;0,8;10,008913726928427;12,642098065433785;0,00042367921967525037;0,00023105678689704898;7,2076
19;db2;1;hard;1,0;1,0;10,008913726928427;12,623330852528213;0,00042367921967525037;0,0002320574154650482;7,318
20;db2;1;soft;0,25;0,2;10,008913726928427;10,83331587199163;0,00042367921967525037;0,0003504265064781066;8,1204
21;db2;1;soft;0,25;0,4;10,008913726928427;11,49593273311713;0,00042367921967525037;0,0003008397803583648;8,3071
22;db2;1;soft;0,25;0,6;10,008913726928427;11,984481601031916;0,00042367921967525037;0,00026883163671009245;8,7064
23;db2;1;soft;0,25;0,8;10,008913726928427;12,310847319373003;0,00042367921967525037;0,0002493697697587777;8,0624
24;db2;1;soft;0,25;1,0;10,008913726928427;12,507279702582466;0,00042367921967525037;0,0002383419926802162;8,4608
25;db2;1;soft;0,5;0,2;10,008913726928427;11,49593273311713;0,00042367921967525037;0,0003008397803583648;8,7352
26;db2;1;soft;0,5;0,4;10,008913726928427;12,310847319373003;0,00042367921967525037;0,0002493697697587777;8,545
27;db2;1;soft;0,5;0,6;10,008913726928427;12,612397576554379;0,00042367921967525037;0,00023264235130045563;8,138
28;db2;1;soft;0,5;0,8;10,008913726928427;12,675212554192463;0,00042367921967525037;0,00022930170332741303;9,617
29;db2;1;soft;0,5;1,0;10,008913726928427;12,66651015283881;0,00042367921967525037;0,00022976163918695723;8,4248
30;db2;1;soft;0,75;0,2;10,008913726928427;11,984481601031916;0,00042367921967525037;0,00026883163671009245;8,3558
31;db2;1;soft;0,75;0,4;10,008913726928427;12,612397576554379;0,00042367921967525037;0,00023264235130045563;8,6594
32;db2;1;soft;0,75;0,6;10,008913726928427;12,674321804548107;0,00042367921967525037;0,00022934873854586234;8,3104
33;db2;1;soft;0,75;0,8;10,008913726928427;12,646526990988889;0,00042367921967525037;0,00023082127580225157;8,4857
34;db2;1;soft;0,75;1,0;10,008913726928427;12,623255343890179;0,00042367921967525037;0,00023206145016786952;8,3535
35;db2;1;soft;1,0;0,2;10,008913726928427;12,310847319373003;0,00042367921967525037;0,0002493697697587777;8,36
36;db2;1;soft;1,0;0,4;10,008913726928427;12,675212554192463;0,00042367921967525037;0,00022930170332741303;8,434
37;db2;1;soft;1,0;0,6;10,008913726928427;12,646526990988889;0,00042367921967525037;0,00023082127580225157;8,7661
38;db2;1;soft;1,0;0,8;10,008913726928427;12,61786332880628;0,00042367921967525037;0,00023234974669952255;8,3509
39;db2;1;soft;1,0;1,0;10,008913726928427;12,603537322088023;0,00042367921967525037;0,0002331174608397608;8,8581
40;db2;2;hard;0,25;0,2;10,008913726928427;10,024129859692188;0,00042367921967525037;0,0004221973959065508;10,0806
41;db2;2;hard;0,25;0,4;10,008913726928427;10,110643149341712;0,00042367921967525037;0,00041387026136702236;9,5966
42;db2;2;hard;0,25;0,6;10,008913726928427;10,32434976623449;0,00042367921967525037;0,00039399758480334034;12,057
43;db2;2;hard;0,25;0,8;10,008913726928427;10,683805409169878;0,00042367921967525037;0,0003627003672513335;9,5739
44;db2;2;hard;0,25;1,0;10,008913726928427;11,185125746054155;0,00042367921967525037;0,00032315878129253787;9,464
45;db2;2;hard;0,5;0,2;10,008913726928427;10,110643149341712;0,00042367921967525037;0,00041387026136702236;9,5394
46;db2;2;hard;0,5;0,4;10,008913726928427;10,683805409169878;0,00042367921967525037;0,0003627003672513335;9,2742
47;db2;2;hard;0,5;0,6;10,008913726928427;11,785235821803425;0,00042367921967525037;0,0002814523985318374;10,225
48;db2;2;hard;0,5;0,8;10,008913726928427;13,050559116265497;0,00042367921967525037;0,00021031615074607545;11,5732
49;db2;2;hard;0,5;1,0;10,008913726928427;13,97100611062723;0,00042367921967525037;0,00017014842179875511;10,149
50;db2;2;hard;0,75;0,2;10,008913726928427;10,32434976623449;0,00042367921967525037;0,00039399758480334034;9,1746
51;db2;2;hard;0,75;0,4;10,008913726928427;11,785235821803425;0,00042367921967525037;0,0002814523985318374;10,2739
52;db2;2;hard;0,75;0,6;10,008913726928427;13,581747854504407;0,00042367921967525037;0,00018610316143603995;9,9956
