;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
1199;sym8;5;soft;1,0;1,0;10,005842099605253;11,11784487781891;0,00028061567874174923;0,0002172259247518787;16,0187
1198;sym8;5;soft;1,0;0,8;10,005842099605253;11,11375157406951;0,00028061567874174923;0,00021743076061583067;16,3353
599;db8;5;soft;1,0;1,0;10,005842099605253;11,103164785743445;0,00028061567874174923;0,0002179614377199742;29,3668
1194;sym8;5;soft;0,75;1,0;10,005842099605253;11,10154827100672;0,00028061567874174923;0,00021804258161469976;29,6854
598;db8;5;soft;1,0;0,8;10,005842099605253;11,101219332999598;0,00028061567874174923;0,00021805909695428628;29,0846
998;sym5;5;soft;1,0;0,8;10,005842099605253;11,097150756855989;0,00028061567874174923;0,00021826347572885904;26,7132
594;db8;5;soft;0,75;1,0;10,005842099605253;11,089771504245363;0,00028061567874174923;0,00021863465024239066;28,2881
994;sym5;5;soft;0,75;1,0;10,005842099605253;11,089690383387953;0,00028061567874174923;0,0002186387341063743;28,3509
398;db5;5;soft;1,0;0,8;10,005842099605253;11,087320308467305;0,00028061567874174923;0,00021875808436838668;30,3781
999;sym5;5;soft;1,0;1,0;10,005842099605253;11,08088783458173;0,00028061567874174923;0,0002190823340031055;27,1427
394;db5;5;soft;0,75;1,0;10,005842099605253;11,080178573937204;0,00028061567874174923;0,00021911811598351858;27,892
399;db5;5;soft;1,0;1,0;10,005842099605253;11,069999228506013;0,00028061567874174923;0,00021963230511507054;25,7094
997;sym5;5;soft;1,0;0,6;10,005842099605253;11,034489823082005;0,00028061567874174923;0,00022143545566569582;26,1056
993;sym5;5;soft;0,75;0,8;10,005842099605253;11,034489823082005;0,00028061567874174923;0,00022143545566569582;29,6722
1197;sym8;5;soft;1,0;0,6;10,005842099605253;11,033913926430571;0,00028061567874174923;0,00022146482108438654;15,6547
1193;sym8;5;soft;0,75;0,8;10,005842099605253;11,033913926430571;0,00028061567874174923;0,00022146482108438654;30,7099
397;db5;5;soft;1,0;0,6;10,005842099605253;11,026257562338074;0,00028061567874174923;0,0002218555952917222;27,8884
393;db5;5;soft;0,75;0,8;10,005842099605253;11,026257562338074;0,00028061567874174923;0,0002218555952917222;29,0276
597;db8;5;soft;1,0;0,6;10,005842099605253;11,02477496484866;0,00028061567874174923;0,0002219313454365186;27,9442
593;db8;5;soft;0,75;0,8;10,005842099605253;11,02477496484866;0,00028061567874174923;0,0002219313454365186;32,6506
797;sym2;5;soft;1,0;0,6;10,005842099605253;11,01840426887027;0,00028061567874174923;0,00022225713696611115;21,8738
793;sym2;5;soft;0,75;0,8;10,005842099605253;11,01840426887027;0,00028061567874174923;0,00022225713696611115;20,3429
193;db2;5;soft;0,75;0,8;10,005842099605253;11,01840426887027;0,00028061567874174923;0,00022225713696611115;13,3931
197;db2;5;soft;1,0;0,6;10,005842099605253;11,01840426887027;0,00028061567874174923;0,00022225713696611115;13,8669
794;sym2;5;soft;0,75;1,0;10,005842099605253;10,998380200936417;0,00028061567874174923;0,00022328426670194213;20,4078
194;db2;5;soft;0,75;1,0;10,005842099605253;10,998380200936417;0,00028061567874174923;0,00022328426670194213;13,0388
189;db2;5;soft;0,5;1,0;10,005842099605253;10,991805629344597;0,00028061567874174923;0,00022362254180889423;13,7737
789;sym2;5;soft;0,5;1,0;10,005842099605253;10,991805629344597;0,00028061567874174923;0,00022362254180889423;20,5205
198;db2;5;soft;1,0;0,8;10,005842099605253;10,978450193088868;0,00028061567874174923;0,0002243112849549489;13,3441
