;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
0;db2;1;hard;0,25;0,2;6,686064851625794;6,6875869038841955;0,0006026839935351772;0,0006024728106059512;9,1908
1;db2;1;hard;0,25;0,4;6,686064851625794;6,690768853954069;0,0006026839935351772;0,0006020315578675825;7,3099
2;db2;1;hard;0,25;0,6;6,686064851625794;6,696427594816129;0,0006026839935351772;0,0006012476376852249;6,6939
3;db2;1;hard;0,25;0,8;6,686064851625794;6,703754938391654;0,0006026839935351772;0,0006002340780374177;6,7507
4;db2;1;hard;0,25;1,0;6,686064851625794;6,710746825732578;0,0006026839935351772;0,0005992685137112925;6,8932
5;db2;1;hard;0,5;0,2;6,686064851625794;6,690768853954069;0,0006026839935351772;0,0006020315578675825;6,9158
6;db2;1;hard;0,5;0,4;6,686064851625794;6,703754938391654;0,0006026839935351772;0,0006002340780374177;6,9544
7;db2;1;hard;0,5;0,6;6,686064851625794;6,71646486401886;0,0006026839935351772;0,0005984800198127927;6,842
8;db2;1;hard;0,5;0,8;6,686064851625794;6,721224608451408;0,0006026839935351772;0,0005978244619754107;6,9704
9;db2;1;hard;0,5;1,0;6,686064851625794;6,718021369822431;0,0006026839935351772;0,0005982655637807743;6,7787
10;db2;1;hard;0,75;0,2;6,686064851625794;6,696427594816129;0,0006026839935351772;0,0006012476376852249;7,3977
11;db2;1;hard;0,75;0,4;6,686064851625794;6,71646486401886;0,0006026839935351772;0,0005984800198127927;7,2349
12;db2;1;hard;0,75;0,6;6,686064851625794;6,720477561489986;0,0006026839935351772;0,0005979273049493739;6,8831
13;db2;1;hard;0,75;0,8;6,686064851625794;6,70873154821011;0,0006026839935351772;0,0005995466596848045;6,7
14;db2;1;hard;0,75;1,0;6,686064851625794;6,688307322110219;0,0006026839935351772;0,0006023728792427071;6,9855
15;db2;1;hard;1,0;0,2;6,686064851625794;6,703754938391654;0,0006026839935351772;0,0006002340780374177;6,9564
16;db2;1;hard;1,0;0,4;6,686064851625794;6,721224608451408;0,0006026839935351772;0,0005978244619754107;6,8472
17;db2;1;hard;1,0;0,6;6,686064851625794;6,70873154821011;0,0006026839935351772;0,0005995466596848045;6,9955
18;db2;1;hard;1,0;0,8;6,686064851625794;6,681326160622788;0,0006026839935351772;0,0006033419553542346;6,818
19;db2;1;hard;1,0;1,0;6,686064851625794;6,65105735226588;0,0006026839935351772;0,0006075617261124559;6,8912
20;db2;1;soft;0,25;0,2;6,686064851625794;6,720008432277162;0,0006026839935351772;0,0005979918971393173;9,6872
21;db2;1;soft;0,25;0,4;6,686064851625794;6,736332336607205;0,0006026839935351772;0,0005957484332205152;8,307
22;db2;1;soft;0,25;0,6;6,686064851625794;6,742116563056626;0,0006026839935351772;0,0005949555034835498;7,844
23;db2;1;soft;0,25;0,8;6,686064851625794;6,740487062281417;0,0006026839935351772;0,000595178776491829;7,6822
24;db2;1;soft;0,25;1,0;6,686064851625794;6,734033068181162;0,0006026839935351772;0,0005960639215086672;8,2404
25;db2;1;soft;0,5;0,2;6,686064851625794;6,736332336607205;0,0006026839935351772;0,0005957484332205152;7,6863
26;db2;1;soft;0,5;0,4;6,686064851625794;6,740487062281417;0,0006026839935351772;0,000595178776491829;7,7921
27;db2;1;soft;0,5;0,6;6,686064851625794;6,724440490530441;0,0006026839935351772;0,0005973819462569851;7,7355
28;db2;1;soft;0,5;0,8;6,686064851625794;6,69992689167772;0,0006026839935351772;0,0006007633818017403;7,618
29;db2;1;soft;0,5;1,0;6,686064851625794;6,672624120277121;0,0006026839935351772;0,0006045520949807488;7,942
30;db2;1;soft;0,75;0,2;6,686064851625794;6,742116563056626;0,0006026839935351772;0,0005949555034835498;9,0153
31;db2;1;soft;0,75;0,4;6,686064851625794;6,724440490530441;0,0006026839935351772;0,0005973819462569851;8,2001
32;db2;1;soft;0,75;0,6;6,686064851625794;6,6864495372059025;0,0006026839935351772;0,0006026306118820348;8,0991
33;db2;1;soft;0,75;0,8;6,686064851625794;6,644622440881051;0,0006026839935351772;0,0006084626133860616;8,192
34;db2;1;soft;0,75;1,0;6,686064851625794;6,603705528724099;0,0006026839935351772;0,000614222313749087;7,8703
35;db2;1;soft;1,0;0,2;6,686064851625794;6,740487062281417;0,0006026839935351772;0,000595178776491829;9,3875
36;db2;1;soft;1,0;0,4;6,686064851625794;6,69992689167772;0,0006026839935351772;0,0006007633818017403;7,9386
37;db2;1;soft;1,0;0,6;6,686064851625794;6,644622440881051;0,0006026839935351772;0,0006084626133860616;7,6132
38;db2;1;soft;1,0;0,8;6,686064851625794;6,590591747101172;0,0006026839935351772;0,0006160797977413867;7,8779
39;db2;1;soft;1,0;1,0;6,686064851625794;6,5405141232002535;0,0006026839935351772;0,0006232248047284855;7,8688
40;db2;2;hard;0,25;0,2;6,686064851625794;6,688086792300126;0,0006026839935351772;0,0006024034678306401;8,91
41;db2;2;hard;0,25;0,4;6,686064851625794;6,692062467666204;0,0006026839935351772;0,000601852260102111;8,8657
42;db2;2;hard;0,25;0,6;6,686064851625794;6,6995739469879325;0,0006026839935351772;0,0006008122069354759;8,6042
43;db2;2;hard;0,25;0,8;6,686064851625794;6,70996988843941;0,0006026839935351772;0,0005993757302948243;8,6587
44;db2;2;hard;0,25;1,0;6,686064851625794;6,721006065875692;0,0006026839935351772;0,0005978545460290853;9,0681
45;db2;2;hard;0,5;0,2;6,686064851625794;6,692062467666204;0,0006026839935351772;0,000601852260102111;9,0044
46;db2;2;hard;0,5;0,4;6,686064851625794;6,70996988843941;0,0006026839935351772;0,0005993757302948243;8,9043
47;db2;2;hard;0,5;0,6;6,686064851625794;6,73145590616857;0,0006026839935351772;0,0005964177388461718;10,3477
48;db2;2;hard;0,5;0,8;6,686064851625794;6,746265527735233;0,0006026839935351772;0,0005943873934222526;9,1021
49;db2;2;hard;0,5;1,0;6,686064851625794;6,751108831111708;0,0006026839935351772;0,0005937248950597542;8,3831
50;db2;2;hard;0,75;0,2;6,686064851625794;6,6995739469879325;0,0006026839935351772;0,0006008122069354759;9,42
51;db2;2;hard;0,75;0,4;6,686064851625794;6,73145590616857;0,0006026839935351772;0,0005964177388461718;9,7025
52;db2;2;hard;0,75;0,6;6,686064851625794;6,750200981122241;0,0006026839935351772;0,0005938490203949402;8,7004
53;db2;2;hard;0,75;0,8;6,686064851625794;6,747555998420012;0,0006026839935351772;0,0005942108022864928;8,8361
