;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
1108;sym8;3;soft;0,5;0,8;5,009856170218356;11,984018822464847;0,004489715133031131;0,0009068883392338951;16,0908
1116;sym8;3;soft;1,0;0,4;5,009856170218356;11,984018822464847;0,004489715133031131;0,0009068883392338951;15,7364
516;db8;3;soft;1,0;0,4;5,009856170218356;11,973091528607895;0,004489715133031131;0,0009143483383406419;15,9703
508;db8;3;soft;0,5;0,8;5,009856170218356;11,973091528607895;0,004489715133031131;0,0009143483383406419;16,5069
1112;sym8;3;soft;0,75;0,6;5,009856170218356;11,955125679457979;0,004489715133031131;0,0009122988251658778;15,1001
512;db8;3;soft;0,75;0,6;5,009856170218356;11,943896645838649;0,004489715133031131;0,0009195856775195959;17,224
908;sym5;3;soft;0,5;0,8;5,009856170218356;11,894299200052252;0,004489715133031131;0,0009260772974560192;16,3732
916;sym5;3;soft;1,0;0,4;5,009856170218356;11,894299200052252;0,004489715133031131;0,0009260772974560192;15,0671
1147;sym8;4;soft;0,5;0,6;5,009856170218356;11,89281118037654;0,004489715133031131;0,0009275068002772362;17,3746
1151;sym8;4;soft;0,75;0,4;5,009856170218356;11,89281118037654;0,004489715133031131;0,0009275068002772362;17,2373
1109;sym8;3;soft;0,5;1,0;5,009856170218356;11,885257297012686;0,004489715133031131;0,0009263876243998918;19,0695
1133;sym8;4;hard;0,75;0,8;5,009856170218356;11,88226264417139;0,004489715133031131;0,0009326638557521316;15,5379
1137;sym8;4;hard;1,0;0,6;5,009856170218356;11,88226264417139;0,004489715133031131;0,0009326638557521316;21,8254
509;db8;3;soft;0,5;1,0;5,009856170218356;11,874950812801167;0,004489715133031131;0,0009332692648342345;16,4033
316;db5;3;soft;1,0;0,4;5,009856170218356;11,867610004505096;0,004489715133031131;0,000931126180353264;16,4802
308;db5;3;soft;0,5;0,8;5,009856170218356;11,867610004505096;0,004489715133031131;0,000931126180353264;17,5822
912;sym5;3;soft;0,75;0,6;5,009856170218356;11,855483668746686;0,004489715133031131;0,0009337830764804191;15,9246
