;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
1111;sym8;3;soft;0,75;0,4;5,0119218938593875;10,849818016336577;0,0014244887330006654;0,0003714235240845786;16,0915
1107;sym8;3;soft;0,5;0,6;5,0119218938593875;10,849818016336577;0,0014244887330006654;0,0003714235240845786;14,7501
507;db8;3;soft;0,5;0,6;5,0119218938593875;10,831309883047155;0,0014244887330006654;0,00037300978070901083;15,9818
511;db8;3;soft;0,75;0,4;5,0119218938593875;10,831309883047155;0,0014244887330006654;0,00037300978070901083;16,2291
1147;sym8;4;soft;0,5;0,6;5,0119218938593875;10,819394614351893;0,0014244887330006654;0,0003740345725246395;14,9647
1151;sym8;4;soft;0,75;0,4;5,0119218938593875;10,819394614351893;0,0014244887330006654;0,0003740345725246395;16,8145
1108;sym8;3;soft;0,5;0,8;5,0119218938593875;10,786943064412121;0,0014244887330006654;0,0003768399187460697;15,0496
1116;sym8;3;soft;1,0;0,4;5,0119218938593875;10,786943064412121;0,0014244887330006654;0,0003768399187460697;14,8942
547;db8;4;soft;0,5;0,6;5,0119218938593875;10,781510089394843;0,0014244887330006654;0,0003773116362319949;16,8844
551;db8;4;soft;0,75;0,4;5,0119218938593875;10,781510089394843;0,0014244887330006654;0,0003773116362319949;17,2023
907;sym5;3;soft;0,5;0,6;5,0119218938593875;10,77079994335692;0,0014244887330006654;0,0003782432735955808;14,5015
911;sym5;3;soft;0,75;0,4;5,0119218938593875;10,77079994335692;0,0014244887330006654;0,0003782432735955808;14,866
508;db8;3;soft;0,5;0,8;5,0119218938593875;10,763541294222009;0,0014244887330006654;0,00037887598503924286;16,3757
516;db8;3;soft;1,0;0,4;5,0119218938593875;10,763541294222009;0,0014244887330006654;0,00037887598503924286;15,7888
311;db5;3;soft;0,75;0,4;5,0119218938593875;10,74773400826605;0,0014244887330006654;0,00038025751618746045;15,3434
307;db5;3;soft;0,5;0,6;5,0119218938593875;10,74773400826605;0,0014244887330006654;0,00038025751618746045;16,8382
1144;sym8;4;soft;0,25;1,0;5,0119218938593875;10,73423072893226;0,0014244887330006654;0,00038144166991502666;15,3729
951;sym5;4;soft;0,75;0,4;5,0119218938593875;10,704504981257784;0,0014244887330006654;0,000384061443421524;14,627
947;sym5;4;soft;0,5;0,6;5,0119218938593875;10,704504981257784;0,0014244887330006654;0,000384061443421524;14,8313
544;db8;4;soft;0,25;1,0;5,0119218938593875;10,702525379200765;0,0014244887330006654;0,0003842365462973248;16,2811
