;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
0;db2;1;hard;0,25;0,2;5,649899842394376;5,650995569511103;0,001155948676316378;0,0011556570666842163;7,7183
1;db2;1;hard;0,25;0,4;5,649899842394376;5,652979839913186;0,001155948676316378;0,00115512917318653;7,658
2;db2;1;hard;0,25;0,6;5,649899842394376;5,656629332367579;0,001155948676316378;0,001154158895041716;7,9178
3;db2;1;hard;0,25;0,8;5,649899842394376;5,661595268181955;0,001155948676316378;0,001152839927462628;8,5227
4;db2;1;hard;0,25;1,0;5,649899842394376;5,66722629025395;0,001155948676316378;0,0011513461345069422;7,8443
5;db2;1;hard;0,5;0,2;5,649899842394376;5,652979839913186;0,001155948676316378;0,00115512917318653;7,3982
6;db2;1;hard;0,5;0,4;5,649899842394376;5,661595268181955;0,001155948676316378;0,001152839927462628;8,4244
7;db2;1;hard;0,5;0,6;5,649899842394376;5,672838127978309;0,001155948676316378;0,0011498593564649732;8,2696
8;db2;1;hard;0,5;0,8;5,649899842394376;5,6823961339476625;0,001155948676316378;0,0011473315146305443;7,4736
9;db2;1;hard;0,5;1,0;5,649899842394376;5,689071932673485;0,001155948676316378;0,0011455692379327956;7,7843
10;db2;1;hard;0,75;0,2;5,649899842394376;5,656629332367579;0,001155948676316378;0,001154158895041716;8,0402
11;db2;1;hard;0,75;0,4;5,649899842394376;5,672838127978309;0,001155948676316378;0,0011498593564649732;8,0637
12;db2;1;hard;0,75;0,6;5,649899842394376;5,686191538785522;0,001155948676316378;0,0011463292717914253;7,3893
13;db2;1;hard;0,75;0,8;5,649899842394376;5,692476384868094;0,001155948676316378;0,001144671573412294;7,7461
14;db2;1;hard;0,75;1,0;5,649899842394376;5,693906771047622;0,001155948676316378;0,0011442946280760225;8,0531
15;db2;1;hard;1,0;0,2;5,649899842394376;5,661595268181955;0,001155948676316378;0,001152839927462628;7,3319
16;db2;1;hard;1,0;0,4;5,649899842394376;5,6823961339476625;0,001155948676316378;0,0011473315146305443;7,8951
17;db2;1;hard;1,0;0,6;5,649899842394376;5,692476384868094;0,001155948676316378;0,001144671573412294;8,3686
18;db2;1;hard;1,0;0,8;5,649899842394376;5,693854710054339;0,001155948676316378;0,001144308345374884;7,4469
