;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
599;db8;5;soft;1,0;1,0;10,004575890155195;10,98581993526519;0,0004558066239992234;0,0003636270877562931;17,7685
1199;sym8;5;soft;1,0;1,0;10,004575890155195;10,981732698718915;0,0004558066239992234;0,00036396946592704853;15,9103
598;db8;5;soft;1,0;0,8;10,004575890155195;10,97126097911643;0,0004558066239992234;0,0003648481289212846;16,1636
398;db5;5;soft;1,0;0,8;10,004575890155195;10,96438726073238;0,0004558066239992234;0,0003654260430051897;15,3425
1198;sym8;5;soft;1,0;0,8;10,004575890155195;10,96437002086654;0,0004558066239992234;0,00036542749361272126;16,4214
399;db5;5;soft;1,0;1,0;10,004575890155195;10,963972937834129;0,0004558066239992234;0,0003654609068143951;15,5377
998;sym5;5;soft;1,0;0,8;10,004575890155195;10,96389886296516;0,0004558066239992234;0,0003654671403036019;15,2864
999;sym5;5;soft;1,0;1,0;10,004575890155195;10,962314953229253;0,0004558066239992234;0,00036560045365607315;15,7277
594;db8;5;soft;0,75;1,0;10,004575890155195;10,957973200823588;0,0004558066239992234;0,0003659661364900112;17,3917
394;db5;5;soft;0,75;1,0;10,004575890155195;10,954396165109408;0,0004558066239992234;0,0003662676860716322;16,0899
994;sym5;5;soft;0,75;1,0;10,004575890155195;10,954283373414619;0,0004558066239992234;0,0003662771986238858;16,493
1194;sym8;5;soft;0,75;1,0;10,004575890155195;10,950608372546675;0,0004558066239992234;0,0003665872736447745;16,4511
993;sym5;5;soft;0,75;0,8;10,004575890155195;10,897319675330948;0,0004558066239992234;0,00037111307340291017;15,3603
997;sym5;5;soft;1,0;0,6;10,004575890155195;10,897319675330948;0,0004558066239992234;0,00037111307340291017;15,0488
393;db5;5;soft;0,75;0,8;10,004575890155195;10,897022253363453;0,0004558066239992234;0,0003711384895582318;15,4336
397;db5;5;soft;1,0;0,6;10,004575890155195;10,897022253363453;0,0004558066239992234;0,0003711384895582318;15,9214
593;db8;5;soft;0,75;0,8;10,004575890155195;10,891425657174445;0,0004558066239992234;0,0003716170706288484;16,9077
597;db8;5;soft;1,0;0,6;10,004575890155195;10,891425657174445;0,0004558066239992234;0,0003716170706288484;16,5663
197;db2;5;soft;1,0;0,6;10,004575890155195;10,886492227521877;0,0004558066239992234;0,0003720394541622671;16,7897
793;sym2;5;soft;0,75;0,8;10,004575890155195;10,886492227521877;0,0004558066239992234;0,0003720394541622671;14,013
797;sym2;5;soft;1,0;0,6;10,004575890155195;10,886492227521877;0,0004558066239992234;0,0003720394541622671;13,4401
193;db2;5;soft;0,75;0,8;10,004575890155195;10,886492227521877;0,0004558066239992234;0,0003720394541622671;15,0275
1197;sym8;5;soft;1,0;0,6;10,004575890155195;10,883397548876744;0,0004558066239992234;0,00037230465505911844;16,0644
1193;sym8;5;soft;0,75;0,8;10,004575890155195;10,883397548876744;0,0004558066239992234;0,00037230465505911844;17,473
794;sym2;5;soft;0,75;1,0;10,004575890155195;10,86762760383084;0,0004558066239992234;0,00037365901179134186;13,8671
194;db2;5;soft;0,75;1,0;10,004575890155195;10,86762760383084;0,0004558066239992234;0,00037365901179134186;13,4822
789;sym2;5;soft;0,5;1,0;10,004575890155195;10,863882432833464;0,0004558066239992234;0,0003739813784168724;13,4882
189;db2;5;soft;0,5;1,0;10,004575890155195;10,863882432833464;0,0004558066239992234;0,0003739813784168724;13,5803
198;db2;5;soft;1,0;0,8;10,004575890155195;10,84950897395808;0,0004558066239992234;0,0003752211618496636;13,5338
798;sym2;5;soft;1,0;0,8;10,004575890155195;10,84950897395808;0,0004558066239992234;0,0003752211618496636;14,9621
792;sym2;5;soft;0,75;0,6;10,004575890155195;10,840017250212973;0,0004558066239992234;0,00037604212331951615;14,302
192;db2;5;soft;0,75;0,6;10,004575890155195;10,840017250212973;0,0004558066239992234;0,00037604212331951615;13,7206
989;sym5;5;soft;0,5;1,0;10,004575890155195;10,833087088728028;0,0004558066239992234;0,0003766426635325092;16,392
389;db5;5;soft;0,5;1,0;10,004575890155195;10,832565165475245;0,0004558066239992234;0,0003766879301395908;15,1142
589;db8;5;soft;0,5;1,0;10,004575890155195;10,822275323095973;0,0004558066239992234;0,00037758148394640404;16,7131
1189;sym8;5;soft;0,5;1,0;10,004575890155195;10,814793653286635;0,0004558066239992234;0,00037823251102420255;17,1336
196;db2;5;soft;1,0;0,4;10,004575890155195;10,806642121664154;0,0004558066239992234;0,00037894310480576885;13,6963
188;db2;5;soft;0,5;0,8;10,004575890155195;10,806642121664154;0,0004558066239992234;0,00037894310480576885;13,4801
788;sym2;5;soft;0,5;0,8;10,004575890155195;10,806642121664154;0,0004558066239992234;0,00037894310480576885;13,6421
796;sym2;5;soft;1,0;0,4;10,004575890155195;10,806642121664154;0,0004558066239992234;0,00037894310480576885;13,2089
992;sym5;5;soft;0,75;0,6;10,004575890155195;10,792109860593982;0,0004558066239992234;0,0003802132392826231;15,2572
392;db5;5;soft;0,75;0,6;10,004575890155195;10,791502957800603;0,0004558066239992234;0,00038026637571667146;15,6368
592;db8;5;soft;0,75;0,6;10,004575890155195;10,77944243758494;0,0004558066239992234;0,0003813238573197508;17,2098
1192;sym8;5;soft;0,75;0,6;10,004575890155195;10,772373093707841;0,0004558066239992234;0,0003819450728280455;16,4244
988;sym5;5;soft;0,5;0,8;10,004575890155195;10,744569709052548;0,0004558066239992234;0,0003843981159325359;15,2366
996;sym5;5;soft;1,0;0,4;10,004575890155195;10,744569709052548;0,0004558066239992234;0,0003843981159325359;14,801
396;db5;5;soft;1,0;0,4;10,004575890155195;10,743898273649485;0,0004558066239992234;0,00038445754990353606;16,0921
388;db5;5;soft;0,5;0,8;10,004575890155195;10,743898273649485;0,0004558066239992234;0,00038445754990353606;16,3504
596;db8;5;soft;1,0;0,4;10,004575890155195;10,73052272305528;0,0004558066239992234;0,00038564344070456065;16,4804
588;db8;5;soft;0,5;0,8;10,004575890155195;10,73052272305528;0,0004558066239992234;0,00038564344070456065;17,025
199;db2;5;soft;1,0;1,0;10,004575890155195;10,729133700401654;0,0004558066239992234;0,00038576680242551986;13,9811
799;sym2;5;soft;1,0;1,0;10,004575890155195;10,729133700401654;0,0004558066239992234;0,00038576680242551986;13,2964
1196;sym8;5;soft;1,0;0,4;10,004575890155195;10,723993404415893;0,0004558066239992234;0,00038622366513084064;16,9452
1188;sym8;5;soft;0,5;0,8;10,004575890155195;10,723993404415893;0,0004558066239992234;0,00038622366513084064;16,4334
187;db2;5;soft;0,5;0,6;10,004575890155195;10,706868129103235;0,0004558066239992234;0,00038774964455155726;13,7936
791;sym2;5;soft;0,75;0,4;10,004575890155195;10,706868129103235;0,0004558066239992234;0,00038774964455155726;17,2658
787;sym2;5;soft;0,5;0,6;10,004575890155195;10,706868129103235;0,0004558066239992234;0,00038774964455155726;14,6588
191;db2;5;soft;0,75;0,4;10,004575890155195;10,706868129103235;0,0004558066239992234;0,00038774964455155726;13,7452
1158;sym8;4;soft;1,0;0,8;10,004575890155195;10,680359617788866;0,0004558066239992234;0,0003901236326413419;16,112
1154;sym8;4;soft;0,75;1,0;10,004575890155195;10,678450042228285;0,0004558066239992234;0,0003902952061680263;15,7676
558;db8;4;soft;1,0;0,8;10,004575890155195;10,671152974931672;0,0004558066239992234;0,0003909515360259262;17,3388
554;db8;4;soft;0,75;1,0;10,004575890155195;10,670468262471665;0,0004558066239992234;0,00039101317864454355;16,2781
354;db5;4;soft;0,75;1,0;10,004575890155195;10,664046350796063;0,0004558066239992234;0,0003915917974535592;15,8354
954;sym5;4;soft;0,75;1,0;10,004575890155195;10,662730945127656;0,0004558066239992234;0,00039171042205215215;16,8263
358;db5;4;soft;1,0;0,8;10,004575890155195;10,661739100772706;0,0004558066239992234;0,00039179989133053094;15,7615
1159;sym8;4;soft;1,0;1,0;10,004575890155195;10,660169904431982;0,0004558066239992234;0,00039194148236306077;16,9475
958;sym5;4;soft;1,0;0,8;10,004575890155195;10,660081921125162;0,0004558066239992234;0,0003919494227487771;17,3362
1153;sym8;4;soft;0,75;0,8;10,004575890155195;10,652625924474236;0,0004558066239992234;0,000392622902085185;16,1586
1157;sym8;4;soft;1,0;0,6;10,004575890155195;10,652625924474236;0,0004558066239992234;0,000392622902085185;16,3237
353;db5;4;soft;0,75;0,8;10,004575890155195;10,649991540975023;0,0004558066239992234;0,0003928611351516143;15,9729
357;db5;4;soft;1,0;0,6;10,004575890155195;10,649991540975023;0,0004558066239992234;0,0003928611351516143;15,7545
953;sym5;4;soft;0,75;0,8;10,004575890155195;10,649028591505427;0,0004558066239992234;0,00039294825285190896;16,2373
957;sym5;4;soft;1,0;0,6;10,004575890155195;10,649028591505427;0,0004558066239992234;0,00039294825285190896;15,654
557;db8;4;soft;1,0;0,6;10,004575890155195;10,647993204729005;0,0004558066239992234;0,00039304194548303925;16,8632
553;db8;4;soft;0,75;0,8;10,004575890155195;10,647993204729005;0,0004558066239992234;0,00039304194548303925;16,9952
559;db8;4;soft;1,0;1,0;10,004575890155195;10,645683191112234;0,0004558066239992234;0,00039325106021771884;16,6681
184;db2;5;soft;0,25;1,0;10,004575890155195;10,637702571981713;0,0004558066239992234;0,0003939743648855762;14,0816
784;sym2;5;soft;0,25;1,0;10,004575890155195;10,637702571981713;0,0004558066239992234;0,0003939743648855762;14,1653
991;sym5;5;soft;0,75;0,4;10,004575890155195;10,627419965637017;0,0004558066239992234;0,0003949082664314858;15,9602
987;sym5;5;soft;0,5;0,6;10,004575890155195;10,627419965637017;0,0004558066239992234;0,0003949082664314858;15,1612
