;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
599;db8;5;soft;1,0;1,0;10,005843623280988;11,130102345607007;0,00027935551248359306;0,00021564101801902264;17,7789
1199;sym8;5;soft;1,0;1,0;10,005843623280988;11,125881488748384;0,00027935551248359306;0,00021585069885830943;17,3063
598;db8;5;soft;1,0;0,8;10,005843623280988;11,10120125832416;0,00027935551248359306;0,00021708083436404625;19,6708
999;sym5;5;soft;1,0;1,0;10,005843623280988;11,097483657971445;0,00027935551248359306;0,00021726673709290112;14,7963
1198;sym8;5;soft;1,0;0,8;10,005843623280988;11,097026744319216;0,00027935551248359306;0,00021728959654997387;16,5967
399;db5;5;soft;1,0;1,0;10,005843623280988;11,088990762585517;0,00027935551248359306;0,00021769203125313614;16,1715
998;sym5;5;soft;1,0;0,8;10,005843623280988;11,08655223286867;0,00027935551248359306;0,00021781429795718183;16,5336
594;db8;5;soft;0,75;1,0;10,005843623280988;11,083850285208854;0,00027935551248359306;0,00021794985251033332;18,5064
1194;sym8;5;soft;0,75;1,0;10,005843623280988;11,079787040417997;0,00027935551248359306;0,00021815386109058684;18,312
398;db5;5;soft;1,0;0,8;10,005843623280988;11,078572172994498;0,00027935551248359306;0,00021821489458335942;15,9805
994;sym5;5;soft;0,75;1,0;10,005843623280988;11,073191923597733;0,00027935551248359306;0,00021848539723525031;16,9743
394;db5;5;soft;0,75;1,0;10,005843623280988;11,06552922812672;0,00027935551248359306;0,00021887123333754163;15,9171
593;db8;5;soft;0,75;0,8;10,005843623280988;11,003683244437596;0,00027935551248359306;0,00022201038171787638;16,1298
597;db8;5;soft;1,0;0,6;10,005843623280988;11,003683244437596;0,00027935551248359306;0,00022201038171787638;17,3604
993;sym5;5;soft;0,75;0,8;10,005843623280988;11,003535955140471;0,00027935551248359306;0,00022201791124195423;15,3478
997;sym5;5;soft;1,0;0,6;10,005843623280988;11,003535955140471;0,00027935551248359306;0,00022201791124195423;15,2522
1197;sym8;5;soft;1,0;0,6;10,005843623280988;11,000105748151839;0,00027935551248359306;0,00022219333788395178;16,3379
1193;sym8;5;soft;0,75;0,8;10,005843623280988;11,000105748151839;0,00027935551248359306;0,00022219333788395178;16,2266
197;db2;5;soft;1,0;0,6;10,005843623280988;10,999718492707643;0,00027935551248359306;0,00022221315149424463;12,9997
793;sym2;5;soft;0,75;0,8;10,005843623280988;10,999718492707643;0,00027935551248359306;0,00022221315149424463;12,7178
193;db2;5;soft;0,75;0,8;10,005843623280988;10,999718492707643;0,00027935551248359306;0,00022221315149424463;13,0863
797;sym2;5;soft;1,0;0,6;10,005843623280988;10,999718492707643;0,00027935551248359306;0,00022221315149424463;13,3439
397;db5;5;soft;1,0;0,6;10,005843623280988;10,997055540612934;0,00027935551248359306;0,00022234944713182223;15,7312
393;db5;5;soft;0,75;0,8;10,005843623280988;10,997055540612934;0,00027935551248359306;0,00022234944713182223;16,3281
794;sym2;5;soft;0,75;1,0;10,005843623280988;10,996536844218284;0,00027935551248359306;0,00022237600485911234;13,9791
194;db2;5;soft;0,75;1,0;10,005843623280988;10,996536844218284;0,00027935551248359306;0,00022237600485911234;14,6379
198;db2;5;soft;1,0;0,8;10,005843623280988;10,98275901731472;0,00027935551248359306;0,00022308260449606496;13,4913
798;sym2;5;soft;1,0;0,8;10,005843623280988;10,98275901731472;0,00027935551248359306;0,00022308260449606496;13,3729
789;sym2;5;soft;0,5;1,0;10,005843623280988;10,964532264129616;0,00027935551248359306;0,00022402081947864958;12,5906
189;db2;5;soft;0,5;1,0;10,005843623280988;10,964532264129616;0,00027935551248359306;0,00022402081947864958;12,9447
792;sym2;5;soft;0,75;0,6;10,005843623280988;10,933576998964796;0,00027935551248359306;0,00022562327978781202;13,1484
192;db2;5;soft;0,75;0,6;10,005843623280988;10,933576998964796;0,00027935551248359306;0,00022562327978781202;14,6526
989;sym5;5;soft;0,5;1,0;10,005843623280988;10,929193873631185;0,00027935551248359306;0,0002258511054602466;15,1765
589;db8;5;soft;0,5;1,0;10,005843623280988;10,923969609118828;0,00027935551248359306;0,0002261229523111949;16,6415
389;db5;5;soft;0,5;1,0;10,005843623280988;10,923814793179773;0,00027935551248359306;0,00022613101321517534;15,7905
1189;sym8;5;soft;0,5;1,0;10,005843623280988;10,920862036230574;0,00027935551248359306;0,00022628481138372395;16,3093
188;db2;5;soft;0,5;0,8;10,005843623280988;10,892537502715562;0,00027935551248359306;0,00022776545608072622;13,2763
788;sym2;5;soft;0,5;0,8;10,005843623280988;10,892537502715562;0,00027935551248359306;0,00022776545608072622;13,7531
196;db2;5;soft;1,0;0,4;10,005843623280988;10,892537502715562;0,00027935551248359306;0,00022776545608072622;13,0658
796;sym2;5;soft;1,0;0,4;10,005843623280988;10,892537502715562;0,00027935551248359306;0,00022776545608072622;13,4663
992;sym5;5;soft;0,75;0,6;10,005843623280988;10,882569524258784;0,00027935551248359306;0,0002282888264500435;15,4454
799;sym2;5;soft;1,0;1,0;10,005843623280988;10,878074708979966;0,00027935551248359306;0,00022852522072410085;13,6437
199;db2;5;soft;1,0;1,0;10,005843623280988;10,878074708979966;0,00027935551248359306;0,00022852522072410085;14,4406
392;db5;5;soft;0,75;0,6;10,005843623280988;10,877721503885013;0,00027935551248359306;0,0002285438070884236;15,5933
